company_name,company_domain,pais,ciudad,profile_key,target_leads,selected_for_run,status,last_run_at,linea_detectada,linea_raw,company_url_raw,source_file,source_sheet
Cartones San Fernando S.A.,csf.cl,Chile,Santiago,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.csf.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartopel SAI,cartopel.com,Ecuador,Guayaquil,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,https://www.cartopel.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartotec,cartotec.com.mx,México,Apodaca,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartotec.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartro,cartro.com.mx,México,Tepotzotlán,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartro.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartón Corrugado del Centro,ccdc.com.mx,México,El Marqués,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.ccdc.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartón Sultana,cartonsultana.com,México,Santa Catarina,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartonsultana.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cartón corrugado de Puebla,cartoncorrugadopuebla.com,México,Puebla,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartoncorrugadopuebla.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Carvimsa,carvimsa.com,Perú,Lima,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,carvimsa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Cascades,cascades.com,Canadá,,carton_ops,10,False,pending,,Carton Corrugado,,www.cascades.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Celcor,celulosa.com.ar,Argentina,Santa Fe,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,celulosa.com.ar,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Celulosa y Corrugados de Sonora,cecso.com.mx,México,Tijuana,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cecso.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Chilempack S.A.,cartonesamerica.com,Chile,Santiago,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cartonesamerica.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Colombates,colombates.com.co,Colombia,Palmira,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,colombates.com.co,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Compañia Papelera Pacifico S.A - Coipsa,cpp.cl,Chile,Santiago,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cpp.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Compermex,compermex.com.mx,México,Ecatepec,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.compermex.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Copamex,copamex.com,México,San Pedro Garza,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.copamex.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Coplasco,coplas.co,México,Ciudad Juárez,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,https://coplas.co/,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrubox,corrubox.com.mx,México,La Higuera Atizapán,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,corrubox.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corruempaques,corruempaques.com,México,Querétaro,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.corruempaques.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugadora Centro,corrugadoracentro.com.ar,Argentina,Córdoba,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.corrugadoracentro.com.ar,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugadora Nacional Cransa S.A,cartonesamerica.com,Ecuador,Quito,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cartonesamerica.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugados Andina,corrugadosandina.com.co,Colombia,Sesquilé,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.corrugadosandina.com.co,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugados Especializados de Puebla,corrugadosdepuebla.com.mx,México,Puebla,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.corrugadosdepuebla.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugados Especializados del Bajío,coresba.com.mx,México,Celaya,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.coresba.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugados Fuertes de México,corrugadosfm.com,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,corrugadosfm.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugados Logo,corrugadoslogo.com,México,Santa Catarina,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,corrugadoslogo.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugados Vermont,corrugados.com.mx,México,Monterrey,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,corrugados.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugados del Altiplano,cartoncorrugadomexico.com.mx,México,Puebla,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,cartoncorrugadomexico.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugados del Darien,cordarien.com.co,Colombia,Apartadó,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cordarien.com.co,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrugados y Especialidades (CORRYESP),corryesp.com,México,Buenavista,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.corryesp.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrumed,corrumed.com,Colombia,La Estrella,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",corrumed.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrupac,corrupac.cl,Chile,Santiago,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.corrupac.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corrupack Krafir,corrupack.mx,México,Cuautitlán Izcalli,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,corrupack.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Corupel,ww.corupel.com.ar,Argentina,El Libertador,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,ww.corupel.com.ar,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Danhil Containers,danhilcontainers.com,México,Monterrey,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.danhilcontainers.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Dcarton,dcarton.com.mx,México,Buenavista,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.dcarton.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
DiPapel,dipapel.com.mx,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.dipapel.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
EMPAQUEMEX S.A. de C.V.,empaquemex.com,México,Reynosa,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,https://empaquemex.com/,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Eko Empaques,ekoempaques.com,México,Cortazar,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,ekoempaques.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Empacor,empacor.com,Colombia,Bogotá,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,empacor.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Empaques 4F,empaques4f.com,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.empaques4f.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Empaques Riogrande,boxes.mx,México,Querétaro,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.boxes.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Empaqza,empaqza.com,México,Guadalajara,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,empaqza.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Empicolsa,empicolsa.com,Colombia,Bogotá,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.empicolsa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
FPC paples,fpc.cl,Chile,Coronel,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.fpc.cl,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Fabrica de cajas de cartón,fabricadecajasdecarton.com.mx,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,fabricadecajasdecarton.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Fadecco S.A,fadecco.com.ar,Argentina,La Plata,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,fadecco.com.ar,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Fortipak,fortipak.mx,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.fortipak.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Fábrica de cajas - CAESA,,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Green Box Solutions,thegreenboxgroup.com,México,Tecate,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,thegreenboxgroup.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Greenpaper,greenpaper.com,México,San Nicolás de la Garza,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,greenpaper.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupak,grupak.com.mx,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.grupak.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupasa Grupo Papelero,grupasa.com,Ecuador,Guayaquil,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.grupasa.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupo Gondi,smurfitwestrock.com.mx,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",smurfitwestrock.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupo Mondi Colombia,mondigroup.com,Colombia,Cartagena,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.mondigroup.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupo Mondi Estados Unidos,mondigroup.com,Estados Unidos,Romeoville,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.mondigroup.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupo Mondi México,mondigroup.com,México,San Nicolás de la Garza,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.mondigroup.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupo Move,grupomove.com.mx,México,Tlalnepantla,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.grupomove.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupo Nikoros,gruponikoros.com,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,gruponikoros.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupo Seroc,gseroc.mx,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,gseroc.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Grupo Tensa,grupotensa.com.mx,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.grupotensa.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Heavy Box,heavybox.com.mx,México,Tlajomulco,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,heavybox.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
ICM Packaging,icmpackaging.com.mx,México,Naucalpan,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.icmpackaging.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Incarpalm,incarpalm.com.ec,Ecuador,Machala,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,incarpalm.com.ec,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Industrial Papelera San Luis,ipsl.com.mx,México,San Luis Potosí,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,ipsl.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Ingeniería en Cartones y Papeles S.A.C.,icyp.com.pe,Perú,Lima,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.icyp.com.pe,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Innovacion Packaging Automotores,ipamx.net,México,Monterrey,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,ipamx.net,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Inpaco S.A.I.C.E.I.,cartonesamerica.com,Argentina,Buenos Aires (CABA),carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.cartonesamerica.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
International Paper Estados Unidos,internationalpaper.com,Estados Unidos,Atlanta,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.internationalpaper.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
International Paper México,internationalpaper.com,México,Ciudad de México,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.internationalpaper.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Irani Papel y Embalage Brasil,irani.com.br,Brasil,Porto Alegre,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",irani.com.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
J&J Cajas y Empaques,jjcorporativo.com,México,Guadalajara,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,jjcorporativo.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Kasmex Packaging,ww.kasmexpackaging.com,México,Querétaro,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,ww.kasmexpackaging.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Klabin Argentina,klabin.com.br,Argentina,Buenos Aires (CABA),carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,klabin.com.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Klabin Brasil,klabin.com.br,Brasil,Sao Paulo,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",klabin.com.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Liberty Packaging Estados Unidos,libertypackaginginc.com,Estados Unidos,Minneapolis,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.libertypackaginginc.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Liberty Packaging México,libertypackaginginc.com,México,Tijuana,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.libertypackaginginc.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Licbox,interoceanica.com.mx,México,Celaya,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.interoceanica.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Madobox,madobox.mx,México,Uruapan,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.madobox.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Marepa,marepa.com.mx,México,Nicolás Romero,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,marepa.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Merca Papel,mercapapel.com,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.mercapapel.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Microcart,microcart.com.mx,México,Aguascalientes,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,microcart.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Microonda,microonda.com.mx,México,León,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,microonda.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Modulec,modulecempaques.com,México,Celaya,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.modulecempaques.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
New Pack Brasil,newpack.ind.br,Brasil,Estrela,carton_ops,10,False,pending,,Carton Corrugado,"MATEC | LÍNEA CARTÓN Y PAPEL, SOLUMAT",www.newpack.ind.br,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
Nova Empaques,empaquesnova.com.mx,México,Umán,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,empaquesnova.com.mx,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
OFIMLA SA de CV,ofimla.com,México,San Luis Potosí,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,www.ofimla.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
PANASA,papeleranacional.com,Ecuador,Guayaquil,carton_ops,10,False,pending,,Carton Corrugado,MATEC | LÍNEA CARTÓN Y PAPEL,papeleranacional.com,C:\Users\Juan\Downloads\PROSPECCIÓN\Linea Carton y Papel\BASE DE DATOS CARTON Y PAPEL.xlsx,Base de Datos
